region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,race,povrate15,childpovrate15,obese_pct,highbloodpress_pct,diabetes_pct,foodinsec_15_17,popestimate,npopchg,births,deaths,naturalinc,internationalmig,domesticmig,netmig,residual,rbirth,rdeath,rnaturalinc,rinternationalmig,rdomesticmig,rnetmig,percap_real_inc,employment_10,employment_20,employment_40,employment_50,employment_60,employment_70,employment_80,employment_90,employment_100,employment_200,employment_300,employment_400,employment_500,employment_600,employment_700,employment_800,employment_900,employment_1000,employment_1100,employment_1200,employment_1300,employment_1400,employment_1500,employment_1600,employment_1700,employment_1800,employment_1900,employment_2000,employment_2001,employment_2002,employment_2010,employment_2011,employment_2012
4,West,8,Mountain,NV,32,Nevada,2019,6,13.30588235294118,19.3,29.6,25.6,,9,3080156,52815,35932,25610,10322,-970,43207,42237,256,11.766522,8.3864145,3.3801081,-.31764239,14.14884,13.831198,48039,1902080,1458453,443627,2938,440689,5064,1897016,1716835,2034,17940,4321,115771,65533,44575,181647,117258,22051,94337,110633,107541,34393,136808,19695,153917,61484,333499,93398,180181,19777,18932,141472,36818,104654
4,West,8,Mountain,NV,32,Nevada,2019,7,13.30588235294118,19.3,34.5,21.4,12.2,9,3080156,52815,35932,25610,10322,-970,43207,42237,256,11.766522,8.3864145,3.3801081,-.31764239,14.14884,13.831198,48039,1902080,1458453,443627,2938,440689,5064,1897016,1716835,2034,17940,4321,115771,65533,44575,181647,117258,22051,94337,110633,107541,34393,136808,19695,153917,61484,333499,93398,180181,19777,18932,141472,36818,104654
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,9.970000000000001,14.2,32.2,32.2,9.199999999999999,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,904939,695650,209289,3851,205438,5171,899768,805303,3008,1108,2166,55626,76495,31294,111697,22128,15256,43396,42583,66474,10178,48397,32473,105068,25165,66207,46584,94465,7953,4560,81952,24787,57165
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,9.970000000000001,14.2,,,,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,904939,695650,209289,3851,205438,5171,899768,805303,3008,1108,2166,55626,76495,31294,111697,22128,15256,43396,42583,66474,10178,48397,32473,105068,25165,66207,46584,94465,7953,4560,81952,24787,57165
1,Northeast,1,New England,NH,33,New Hampshire,2019,3,9.970000000000001,14.2,,,,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,904939,695650,209289,3851,205438,5171,899768,805303,3008,1108,2166,55626,76495,31294,111697,22128,15256,43396,42583,66474,10178,48397,32473,105068,25165,66207,46584,94465,7953,4560,81952,24787,57165
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,9.970000000000001,14.2,,,,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,904939,695650,209289,3851,205438,5171,899768,805303,3008,1108,2166,55626,76495,31294,111697,22128,15256,43396,42583,66474,10178,48397,32473,105068,25165,66207,46584,94465,7953,4560,81952,24787,57165
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,9.970000000000001,14.2,,,,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,904939,695650,209289,3851,205438,5171,899768,805303,3008,1108,2166,55626,76495,31294,111697,22128,15256,43396,42583,66474,10178,48397,32473,105068,25165,66207,46584,94465,7953,4560,81952,24787,57165
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,9.970000000000001,14.2,,,,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,904939,695650,209289,3851,205438,5171,899768,805303,3008,1108,2166,55626,76495,31294,111697,22128,15256,43396,42583,66474,10178,48397,32473,105068,25165,66207,46584,94465,7953,4560,81952,24787,57165
1,Northeast,1,New England,NH,33,New Hampshire,2019,7,9.970000000000001,14.2,26.8,19.5,,13.5,1359711,6246,12004,12125,-121,1947,4469,6416,-49,8.84867,8.9378643,-.089194357,1.4352183,3.2942941,4.7295127,54518,904939,695650,209289,3851,205438,5171,899768,805303,3008,1108,2166,55626,76495,31294,111697,22128,15256,43396,42583,66474,10178,48397,32473,105068,25165,66207,46584,94465,7953,4560,81952,24787,57165
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,1,10.42380952380952,15.00476190476191,,,,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,5635957,4261715,1374242,8824,1365418,16960,5618997,5005433,6878,2824,15624,259038,267665,238333,536332,326272,87303,359262,356189,476879,97412,357721,139516,677914,133688,360024,306559,613564,48566,25097,539901,141741,398160
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,2,10.42380952380952,15.00476190476191,,,,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,5635957,4261715,1374242,8824,1365418,16960,5618997,5005433,6878,2824,15624,259038,267665,238333,536332,326272,87303,359262,356189,476879,97412,357721,139516,677914,133688,360024,306559,613564,48566,25097,539901,141741,398160
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,3,10.42380952380952,15.00476190476191,,,,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,5635957,4261715,1374242,8824,1365418,16960,5618997,5005433,6878,2824,15624,259038,267665,238333,536332,326272,87303,359262,356189,476879,97412,357721,139516,677914,133688,360024,306559,613564,48566,25097,539901,141741,398160
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,4,10.42380952380952,15.00476190476191,,,,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,5635957,4261715,1374242,8824,1365418,16960,5618997,5005433,6878,2824,15624,259038,267665,238333,536332,326272,87303,359262,356189,476879,97412,357721,139516,677914,133688,360024,306559,613564,48566,25097,539901,141741,398160
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,5,10.42380952380952,15.00476190476191,,,,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,5635957,4261715,1374242,8824,1365418,16960,5618997,5005433,6878,2824,15624,259038,267665,238333,536332,326272,87303,359262,356189,476879,97412,357721,139516,677914,133688,360024,306559,613564,48566,25097,539901,141741,398160
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,6,10.42380952380952,15.00476190476191,,,,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,5635957,4261715,1374242,8824,1365418,16960,5618997,5005433,6878,2824,15624,259038,267665,238333,536332,326272,87303,359262,356189,476879,97412,357721,139516,677914,133688,360024,306559,613564,48566,25097,539901,141741,398160
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,7,10.42380952380952,15.00476190476191,,,,9.400000000000002,8882190,-3835,99501,75723,23778,21284,-48946,-27662,49,11.199887,8.5234222,2.6764648,2.3957386,-5.5093884,-3.1136498,55559,5635957,4261715,1374242,8824,1365418,16960,5618997,5005433,6878,2824,15624,259038,267665,238333,536332,326272,87303,359262,356189,476879,97412,357721,139516,677914,133688,360024,306559,613564,48566,25097,539901,141741,398160
4,West,8,Mountain,NM,35,New Mexico,2019,1,21.17575757575758,30.28181818181819,25.6,35.2,9.4,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,1130618,889967,240651,21206,219445,28135,1102483,894535,6122,32532,4412,68119,34649,25341,109129,32079,14340,38162,43035,85125,6809,59333,16876,137269,27207,95956,58040,207948,29082,17874,160992,57597,103395
4,West,8,Mountain,NM,35,New Mexico,2019,2,21.17575757575758,30.28181818181819,40,42.3,,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,1130618,889967,240651,21206,219445,28135,1102483,894535,6122,32532,4412,68119,34649,25341,109129,32079,14340,38162,43035,85125,6809,59333,16876,137269,27207,95956,58040,207948,29082,17874,160992,57597,103395
4,West,8,Mountain,NM,35,New Mexico,2019,3,21.17575757575758,30.28181818181819,46.2,30,16.9,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,1130618,889967,240651,21206,219445,28135,1102483,894535,6122,32532,4412,68119,34649,25341,109129,32079,14340,38162,43035,85125,6809,59333,16876,137269,27207,95956,58040,207948,29082,17874,160992,57597,103395
4,West,8,Mountain,NM,35,New Mexico,2019,4,21.17575757575758,30.28181818181819,,,,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,1130618,889967,240651,21206,219445,28135,1102483,894535,6122,32532,4412,68119,34649,25341,109129,32079,14340,38162,43035,85125,6809,59333,16876,137269,27207,95956,58040,207948,29082,17874,160992,57597,103395
4,West,8,Mountain,NM,35,New Mexico,2019,5,21.17575757575758,30.28181818181819,,,,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,1130618,889967,240651,21206,219445,28135,1102483,894535,6122,32532,4412,68119,34649,25341,109129,32079,14340,38162,43035,85125,6809,59333,16876,137269,27207,95956,58040,207948,29082,17874,160992,57597,103395
4,West,8,Mountain,NM,35,New Mexico,2019,6,21.17575757575758,30.28181818181819,25,31.8,,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,1130618,889967,240651,21206,219445,28135,1102483,894535,6122,32532,4412,68119,34649,25341,109129,32079,14340,38162,43035,85125,6809,59333,16876,137269,27207,95956,58040,207948,29082,17874,160992,57597,103395
4,West,8,Mountain,NM,35,New Mexico,2019,7,21.17575757575758,30.28181818181819,34.6,28.6,13.9,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,1130618,889967,240651,21206,219445,28135,1102483,894535,6122,32532,4412,68119,34649,25341,109129,32079,14340,38162,43035,85125,6809,59333,16876,137269,27207,95956,58040,207948,29082,17874,160992,57597,103395
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,1,14.45967741935484,20.95483870967742,26.3,30.4,8.5,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,12873579,9914379,2959200,30605,2928595,52328,12821251,11316772,15340,10452,39242,572468,473942,366924,1077835,548910,324366,952084,740126,1041621,174282,674374,493058,1840125,396142,854912,720569,1504479,115237,55853,1333389,246166,1087223
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,2,14.45967741935484,20.95483870967742,36.4,36.8,14.6,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,12873579,9914379,2959200,30605,2928595,52328,12821251,11316772,15340,10452,39242,572468,473942,366924,1077835,548910,324366,952084,740126,1041621,174282,674374,493058,1840125,396142,854912,720569,1504479,115237,55853,1333389,246166,1087223
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,3,14.45967741935484,20.95483870967742,24,41.4,,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,12873579,9914379,2959200,30605,2928595,52328,12821251,11316772,15340,10452,39242,572468,473942,366924,1077835,548910,324366,952084,740126,1041621,174282,674374,493058,1840125,396142,854912,720569,1504479,115237,55853,1333389,246166,1087223
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,4,14.45967741935484,20.95483870967742,12.5,21.5,10.2,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,12873579,9914379,2959200,30605,2928595,52328,12821251,11316772,15340,10452,39242,572468,473942,366924,1077835,548910,324366,952084,740126,1041621,174282,674374,493058,1840125,396142,854912,720569,1504479,115237,55853,1333389,246166,1087223
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,5,14.45967741935484,20.95483870967742,,,,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,12873579,9914379,2959200,30605,2928595,52328,12821251,11316772,15340,10452,39242,572468,473942,366924,1077835,548910,324366,952084,740126,1041621,174282,674374,493058,1840125,396142,854912,720569,1504479,115237,55853,1333389,246166,1087223
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,6,14.45967741935484,20.95483870967742,29.8,30.6,10.4,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,12873579,9914379,2959200,30605,2928595,52328,12821251,11316772,15340,10452,39242,572468,473942,366924,1077835,548910,324366,952084,740126,1041621,174282,674374,493058,1840125,396142,854912,720569,1504479,115237,55853,1333389,246166,1087223
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,7,14.45967741935484,20.95483870967742,29.4,25,12.8,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,12873579,9914379,2959200,30605,2928595,52328,12821251,11316772,15340,10452,39242,572468,473942,366924,1077835,548910,324366,952084,740126,1041621,174282,674374,493058,1840125,396142,854912,720569,1504479,115237,55853,1333389,246166,1087223
3,South,5,South Atlantic,NC,37,North Carolina,2019,1,18.589,27.713,30.1,35.2,11.4,12.4,10488084,106469,119203,94312,24891,14184,67338,81522,56,11.423548,9.0381756,2.3853722,1.3592913,6.4531837,7.8124747,47629,6188601,4826288,1362313,38890,1323423,63087,6125514,5260146,26304,6284,15145,374764,499863,205121,610401,222126,92904,298502,284403,402691,92785,421106,143803,594005,142633,474264,353042,865368,74376,127121,663871,212514,451357
3,South,5,South Atlantic,NC,37,North Carolina,2019,2,18.589,27.713,47.8,45.8,14.4,12.4,10488084,106469,119203,94312,24891,14184,67338,81522,56,11.423548,9.0381756,2.3853722,1.3592913,6.4531837,7.8124747,47629,6188601,4826288,1362313,38890,1323423,63087,6125514,5260146,26304,6284,15145,374764,499863,205121,610401,222126,92904,298502,284403,402691,92785,421106,143803,594005,142633,474264,353042,865368,74376,127121,663871,212514,451357
3,South,5,South Atlantic,NC,37,North Carolina,2019,3,18.589,27.713,35,54,23.3,12.4,10488084,106469,119203,94312,24891,14184,67338,81522,56,11.423548,9.0381756,2.3853722,1.3592913,6.4531837,7.8124747,47629,6188601,4826288,1362313,38890,1323423,63087,6125514,5260146,26304,6284,15145,374764,499863,205121,610401,222126,92904,298502,284403,402691,92785,421106,143803,594005,142633,474264,353042,865368,74376,127121,663871,212514,451357
3,South,5,South Atlantic,NC,37,North Carolina,2019,4,18.589,27.713,,,,12.4,10488084,106469,119203,94312,24891,14184,67338,81522,56,11.423548,9.0381756,2.3853722,1.3592913,6.4531837,7.8124747,47629,6188601,4826288,1362313,38890,1323423,63087,6125514,5260146,26304,6284,15145,374764,499863,205121,610401,222126,92904,298502,284403,402691,92785,421106,143803,594005,142633,474264,353042,865368,74376,127121,663871,212514,451357
3,South,5,South Atlantic,NC,37,North Carolina,2019,5,18.589,27.713,,,,12.4,10488084,106469,119203,94312,24891,14184,67338,81522,56,11.423548,9.0381756,2.3853722,1.3592913,6.4531837,7.8124747,47629,6188601,4826288,1362313,38890,1323423,63087,6125514,5260146,26304,6284,15145,374764,499863,205121,610401,222126,92904,298502,284403,402691,92785,421106,143803,594005,142633,474264,353042,865368,74376,127121,663871,212514,451357
3,South,5,South Atlantic,NC,37,North Carolina,2019,6,18.589,27.713,48.7,21.5,17.2,12.4,10488084,106469,119203,94312,24891,14184,67338,81522,56,11.423548,9.0381756,2.3853722,1.3592913,6.4531837,7.8124747,47629,6188601,4826288,1362313,38890,1323423,63087,6125514,5260146,26304,6284,15145,374764,499863,205121,610401,222126,92904,298502,284403,402691,92785,421106,143803,594005,142633,474264,353042,865368,74376,127121,663871,212514,451357
3,South,5,South Atlantic,NC,37,North Carolina,2019,7,18.589,27.713,31.4,15.2,7.8,12.4,10488084,106469,119203,94312,24891,14184,67338,81522,56,11.423548,9.0381756,2.3853722,1.3592913,6.4531837,7.8124747,47629,6188601,4826288,1362313,38890,1323423,63087,6125514,5260146,26304,6284,15145,374764,499863,205121,610401,222126,92904,298502,284403,402691,92785,421106,143803,594005,142633,474264,353042,865368,74376,127121,663871,212514,451357
2,Midwest,4,West North Central,ND,38,North Dakota,2019,1,11.52830188679245,13.93207547169812,34.6,30.6,8.5,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,586904,456960,129944,23077,106867,28484,558420,469410,5240,25689,3526,37527,28275,25568,57219,26336,6981,28454,26035,23863,4110,18395,6661,70307,10007,37966,27251,89010,9320,11872,67818,23386,44432
2,Midwest,4,West North Central,ND,38,North Dakota,2019,2,11.52830188679245,13.93207547169812,,,,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,586904,456960,129944,23077,106867,28484,558420,469410,5240,25689,3526,37527,28275,25568,57219,26336,6981,28454,26035,23863,4110,18395,6661,70307,10007,37966,27251,89010,9320,11872,67818,23386,44432
2,Midwest,4,West North Central,ND,38,North Dakota,2019,3,11.52830188679245,13.93207547169812,57.8,39.3,23.2,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,586904,456960,129944,23077,106867,28484,558420,469410,5240,25689,3526,37527,28275,25568,57219,26336,6981,28454,26035,23863,4110,18395,6661,70307,10007,37966,27251,89010,9320,11872,67818,23386,44432
2,Midwest,4,West North Central,ND,38,North Dakota,2019,4,11.52830188679245,13.93207547169812,,,,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,586904,456960,129944,23077,106867,28484,558420,469410,5240,25689,3526,37527,28275,25568,57219,26336,6981,28454,26035,23863,4110,18395,6661,70307,10007,37966,27251,89010,9320,11872,67818,23386,44432
2,Midwest,4,West North Central,ND,38,North Dakota,2019,5,11.52830188679245,13.93207547169812,,,,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,586904,456960,129944,23077,106867,28484,558420,469410,5240,25689,3526,37527,28275,25568,57219,26336,6981,28454,26035,23863,4110,18395,6661,70307,10007,37966,27251,89010,9320,11872,67818,23386,44432
2,Midwest,4,West North Central,ND,38,North Dakota,2019,6,11.52830188679245,13.93207547169812,25.9,28.1,,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,586904,456960,129944,23077,106867,28484,558420,469410,5240,25689,3526,37527,28275,25568,57219,26336,6981,28454,26035,23863,4110,18395,6661,70307,10007,37966,27251,89010,9320,11872,67818,23386,44432
2,Midwest,4,West North Central,ND,38,North Dakota,2019,7,11.52830188679245,13.93207547169812,38.5,,,10.89999999999999,762062,3982,10536,6250,4286,951,-1267,-316,12,13.861863,8.2229156,5.638947,1.2511989,-1.6669495,-.41575062,58604,586904,456960,129944,23077,106867,28484,558420,469410,5240,25689,3526,37527,28275,25568,57219,26336,6981,28454,26035,23863,4110,18395,6661,70307,10007,37966,27251,89010,9320,11872,67818,23386,44432
2,Midwest,3,East North Central,OH,39,Ohio,2019,1,14.09545454545454,20.44772727272727,33.9,34.4,11.9,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,7142330,5701013,1441317,70628,1370689,86259,7056071,6242241,16055,23361,19419,358094,730482,257132,673743,315799,86465,363234,291707,411487,151337,425923,147340,912213,153122,523311,382017,813830,79790,35812,698228,178117,520111
2,Midwest,3,East North Central,OH,39,Ohio,2019,2,14.09545454545454,20.44772727272727,42.7,43.6,14.6,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,7142330,5701013,1441317,70628,1370689,86259,7056071,6242241,16055,23361,19419,358094,730482,257132,673743,315799,86465,363234,291707,411487,151337,425923,147340,912213,153122,523311,382017,813830,79790,35812,698228,178117,520111
2,Midwest,3,East North Central,OH,39,Ohio,2019,3,14.09545454545454,20.44772727272727,,,,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,7142330,5701013,1441317,70628,1370689,86259,7056071,6242241,16055,23361,19419,358094,730482,257132,673743,315799,86465,363234,291707,411487,151337,425923,147340,912213,153122,523311,382017,813830,79790,35812,698228,178117,520111
2,Midwest,3,East North Central,OH,39,Ohio,2019,4,14.09545454545454,20.44772727272727,,10.8,,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,7142330,5701013,1441317,70628,1370689,86259,7056071,6242241,16055,23361,19419,358094,730482,257132,673743,315799,86465,363234,291707,411487,151337,425923,147340,912213,153122,523311,382017,813830,79790,35812,698228,178117,520111
2,Midwest,3,East North Central,OH,39,Ohio,2019,5,14.09545454545454,20.44772727272727,,,,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,7142330,5701013,1441317,70628,1370689,86259,7056071,6242241,16055,23361,19419,358094,730482,257132,673743,315799,86465,363234,291707,411487,151337,425923,147340,912213,153122,523311,382017,813830,79790,35812,698228,178117,520111
2,Midwest,3,East North Central,OH,39,Ohio,2019,6,14.09545454545454,20.44772727272727,48.3,33.2,11.2,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,7142330,5701013,1441317,70628,1370689,86259,7056071,6242241,16055,23361,19419,358094,730482,257132,673743,315799,86465,363234,291707,411487,151337,425923,147340,912213,153122,523311,382017,813830,79790,35812,698228,178117,520111
2,Midwest,3,East North Central,OH,39,Ohio,2019,7,14.09545454545454,20.44772727272727,39.4,22,10.8,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,7142330,5701013,1441317,70628,1370689,86259,7056071,6242241,16055,23361,19419,358094,730482,257132,673743,315799,86465,363234,291707,411487,151337,425923,147340,912213,153122,523311,382017,813830,79790,35812,698228,178117,520111
3,South,7,West South Central,OK,40,Oklahoma,2019,1,17.05324675324675,23.51428571428571,35.1,39.1,12,15,3956971,16736,48759,40266,8493,4484,3822,8306,-63,12.348418,10.197531,2.1508873,1.1355915,.96793729,2.1035287,49633,2336794,1736582,600212,70647,529565,76389,2260405,1886626,10236,98057,11135,135721,150260,63919,224962,81204,25507,110852,93118,120162,24283,140580,31262,223562,37629,171204,132973,373779,49767,34740,289272,78536,210736
3,South,7,West South Central,OK,40,Oklahoma,2019,2,17.05324675324675,23.51428571428571,45.4,44.5,15.1,15,3956971,16736,48759,40266,8493,4484,3822,8306,-63,12.348418,10.197531,2.1508873,1.1355915,.96793729,2.1035287,49633,2336794,1736582,600212,70647,529565,76389,2260405,1886626,10236,98057,11135,135721,150260,63919,224962,81204,25507,110852,93118,120162,24283,140580,31262,223562,37629,171204,132973,373779,49767,34740,289272,78536,210736
3,South,7,West South Central,OK,40,Oklahoma,2019,3,17.05324675324675,23.51428571428571,41.9,39.2,15.8,15,3956971,16736,48759,40266,8493,4484,3822,8306,-63,12.348418,10.197531,2.1508873,1.1355915,.96793729,2.1035287,49633,2336794,1736582,600212,70647,529565,76389,2260405,1886626,10236,98057,11135,135721,150260,63919,224962,81204,25507,110852,93118,120162,24283,140580,31262,223562,37629,171204,132973,373779,49767,34740,289272,78536,210736
3,South,7,West South Central,OK,40,Oklahoma,2019,4,17.05324675324675,23.51428571428571,,28.3,,15,3956971,16736,48759,40266,8493,4484,3822,8306,-63,12.348418,10.197531,2.1508873,1.1355915,.96793729,2.1035287,49633,2336794,1736582,600212,70647,529565,76389,2260405,1886626,10236,98057,11135,135721,150260,63919,224962,81204,25507,110852,93118,120162,24283,140580,31262,223562,37629,171204,132973,373779,49767,34740,289272,78536,210736
3,South,7,West South Central,OK,40,Oklahoma,2019,5,17.05324675324675,23.51428571428571,,,,15,3956971,16736,48759,40266,8493,4484,3822,8306,-63,12.348418,10.197531,2.1508873,1.1355915,.96793729,2.1035287,49633,2336794,1736582,600212,70647,529565,76389,2260405,1886626,10236,98057,11135,135721,150260,63919,224962,81204,25507,110852,93118,120162,24283,140580,31262,223562,37629,171204,132973,373779,49767,34740,289272,78536,210736
3,South,7,West South Central,OK,40,Oklahoma,2019,6,17.05324675324675,23.51428571428571,41.7,45.1,10.6,15,3956971,16736,48759,40266,8493,4484,3822,8306,-63,12.348418,10.197531,2.1508873,1.1355915,.96793729,2.1035287,49633,2336794,1736582,600212,70647,529565,76389,2260405,1886626,10236,98057,11135,135721,150260,63919,224962,81204,25507,110852,93118,120162,24283,140580,31262,223562,37629,171204,132973,373779,49767,34740,289272,78536,210736
3,South,7,West South Central,OK,40,Oklahoma,2019,7,17.05324675324675,23.51428571428571,41.8,20.5,11.8,15,3956971,16736,48759,40266,8493,4484,3822,8306,-63,12.348418,10.197531,2.1508873,1.1355915,.96793729,2.1035287,49633,2336794,1736582,600212,70647,529565,76389,2260405,1886626,10236,98057,11135,135721,150260,63919,224962,81204,25507,110852,93118,120162,24283,140580,31262,223562,37629,171204,132973,373779,49767,34740,289272,78536,210736
4,West,9,Pacific,OR,41,Oregon,2019,1,16.56666666666667,24.07777777777778,28.3,32.4,8.9,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,2619624,2021591,598033,35045,562988,68602,2551022,2254708,33668,4341,5069,146955,214380,84334,259275,102047,44083,99576,124714,177223,52968,135314,57097,304559,69436,204388,135281,296314,28548,11388,256378,41178,215200
4,West,9,Pacific,OR,41,Oregon,2019,2,16.56666666666667,24.07777777777778,25.6,37,,12.89999999999999,4217737,35851,43305,36563,6742,3295,25821,29116,-7,10.311177,8.7058668,1.6053102,.78455901,6.1481333,6.9326921,47573,2619624,2021591,598033,35045,562988,68602,2551022,2254708,33668,4341,5069,146955,214380,84334,259275,102047,44083,99576,124714,177223,52968,135314,57097,304559,69436,204388,135281,296314,28548,11388,256378,41178,215200
