division_code,division_name,region_code_,region_name_,state_abbr,state_code,state_name,year,obese_pct_1,obese_pct_2,obese_pct_3,obese_pct_4,obese_pct_5,obese_pct_6,highbloodpress_pct_1,highbloodpress_pct_2,highbloodpress_pct_3,highbloodpress_pct_4,highbloodpress_pct_5,highbloodpress_pct_6,diabetes_pct_1,diabetes_pct_2,diabetes_pct_3,diabetes_pct_4,diabetes_pct_5,diabetes_pct_6,povrate15_1,childpovrate15_1,foodinsec_15_17_1,popestimate_1,npopchg_1,births_1,deaths_1,naturalinc_1,internationalmig_1,domesticmig_1,netmig_1,residual_1,rbirth_1,rdeath_1,rnaturalinc_1,rinternationalmig_1,rdomesticmig_1,rnetmig_1,percap_real_inc_1,povrate15_2,childpovrate15_2,foodinsec_15_17_2,popestimate_2,npopchg_2,births_2,deaths_2,naturalinc_2,internationalmig_2,domesticmig_2,netmig_2,residual_2,rbirth_2,rdeath_2,rnaturalinc_2,rinternationalmig_2,rdomesticmig_2,rnetmig_2,percap_real_inc_2,povrate15_3,childpovrate15_3,foodinsec_15_17_3,popestimate_3,npopchg_3,births_3,deaths_3,naturalinc_3,internationalmig_3,domesticmig_3,netmig_3,residual_3,rbirth_3,rdeath_3,rnaturalinc_3,rinternationalmig_3,rdomesticmig_3,rnetmig_3,percap_real_inc_3,povrate15_4,childpovrate15_4,foodinsec_15_17_4,popestimate_4,npopchg_4,births_4,deaths_4,naturalinc_4,internationalmig_4,domesticmig_4,netmig_4,residual_4,rbirth_4,rdeath_4,rnaturalinc_4,rinternationalmig_4,rdomesticmig_4,rnetmig_4,percap_real_inc_4,povrate15_5,childpovrate15_5,foodinsec_15_17_5,popestimate_5,npopchg_5,births_5,deaths_5,naturalinc_5,internationalmig_5,domesticmig_5,netmig_5,residual_5,rbirth_5,rdeath_5,rnaturalinc_5,rinternationalmig_5,rdomesticmig_5,rnetmig_5,percap_real_inc_5,povrate15_6,childpovrate15_6,foodinsec_15_17_6,popestimate_6,npopchg_6,births_6,deaths_6,naturalinc_6,internationalmig_6,domesticmig_6,netmig_6,residual_6,rbirth_6,rdeath_6,rnaturalinc_6,rinternationalmig_6,rdomesticmig_6,rnetmig_6,percap_real_inc_6
2,Middle Atlantic,1,Northeast,NY,36,New York,2017,12.3,22,28.4,28.9,31.8,26.9,7.8,11.3,17.2,30.8,43.5,55.6,,2,3.9,11,16.4,23.4,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596,14.45967741935484,20.95483870967742,17.89999999999999,19589572,-43856,231376,155137,76239,67742,-187910,-120168,73,11.797976,7.9105115,3.887464,3.4541979,-9.5816231,-6.1274252,53596
2,Middle Atlantic,1,Northeast,NY,36,New York,2018,18,25.2,30.2,32.4,31,27,,,,,,,,,,,,,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607,14.45967741935484,20.95483870967742,17.89999999999999,19530351,-59221,226993,160899,66094,55959,-181262,-125303,-12,11.604982,8.2259369,3.3790455,2.8608952,-9.2669916,-6.4060965,54607
2,Middle Atlantic,1,Northeast,NY,36,New York,2019,16.6,23,31.8,32.9,32,24.5,6.4,11.5,15.9,29.1,43.3,57.5,,1.2,5,11.4,16.1,22.3,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356,14.45967741935484,20.95483870967742,17.89999999999999,19453561,-76790,222924,164817,58107,45753,-180649,-134896,-1,11.436718,8.4556417,2.981076,2.347276,-9.2678747,-6.9205985,56356
2,Middle Atlantic,1,Northeast,PA,42,Pennsylvania,2017,15.9,29.8,33,34.6,38.6,32.4,8.199999999999999,12.6,19.3,30.4,45.4,60,,1.6,5.2,9.9,16.6,21.5,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944,13.18955223880597,19.72537313432836,12.10000000000001,12787641,5366,137982,135741,2241,31046,-27406,3640,-515,10.792526,10.617243,.17528412,2.4283223,-2.1436129,.28470957,51944
2,Middle Atlantic,1,Northeast,PA,42,Pennsylvania,2018,16,27.6,36.3,40.3,34.7,28.3,,,,,,,,,,,,,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524,13.18955223880597,19.72537313432836,12.10000000000001,12800922,13281,136914,134063,2851,31675,-20731,10944,-514,10.701187,10.478354,.22283393,2.4757154,-1.6203333,.85538214,53524
2,Middle Atlantic,1,Northeast,PA,42,Pennsylvania,2019,23.3,27.7,37.4,38.7,37.8,31.9,6.6,12.7,19.6,32.6,44.8,60.8,,,5.2,10.3,15.6,21.7,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687,13.18955223880597,19.72537313432836,12.10000000000001,12801989,1067,135190,133439,1751,19532,-19588,-56,-628,10.560518,10.423737,.13678132,1.525764,-1.5301385,-.0043745032,54687
3,East North Central,2,Midwest,IL,17,Illinois,2017,13.6,29.4,31.6,39.7,37.8,30.2,,13.6,19.1,35.8,47.4,61.5,,2.6,6.2,11.6,17.8,21.6,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339,13.68725490196079,20.19117647058822,11,12778828,-41699,151944,108770,43174,29564,-114678,-85114,241,11.870924,8.4978704,3.3730538,2.3097458,-8.959444,-6.6496987,52339
3,East North Central,2,Midwest,IL,17,Illinois,2018,16.8,27.4,37.6,35.7,36.3,32.5,,,,,,,,,,,,,13.68725490196079,20.19117647058822,11,12723071,-55757,147037,109549,37488,20260,-113699,-93439,194,11.531455,8.5914383,2.9400163,1.5889013,-8.9169044,-7.3280034,54204,13.68725490196079,20.19117647058822,11,12723071,-55757,147037,109549,37488,20260,-113699,-93439,194,11.531455,8.5914383,2.9400163,1.5889013,-8.9169044,-7.3280034,54204,13.68725490196079,20.19117647058822,11,12723071,-55757,147037,109549,37488,20260,-113699,-93439,194,11.531455,8.5914383,2.9400163,1.5889013,-8.9169044,-7.3280034,54204,13.68725490196079,20.19117647058822,11,12723071,-55757,147037,109549,37488,20260,-113699,-93439,194,11.531455,8.5914383,2.9400163,1.5889013,-8.9169044,-7.3280034,54204,13.68725490196079,20.19117647058822,11,12723071,-55757,147037,109549,37488,20260,-113699,-93439,194,11.531455,8.5914383,2.9400163,1.5889013,-8.9169044,-7.3280034,54204,13.68725490196079,20.19117647058822,11,12723071,-55757,147037,109549,37488,20260,-113699,-93439,194,11.531455,8.5914383,2.9400163,1.5889013,-8.9169044,-7.3280034,54204
3,East North Central,2,Midwest,IL,17,Illinois,2019,15.4,29.8,34.9,35.3,37.5,32.5,6,12.5,18.2,31.8,47.4,63.1,,,4.6,11.7,19,24.4,13.68725490196079,20.19117647058822,11,12671821,-51250,144299,110004,34295,19209,-104986,-85777,232,11.364411,8.6634741,2.7009368,1.5128239,-8.2682772,-6.7554531,55174,13.68725490196079,20.19117647058822,11,12671821,-51250,144299,110004,34295,19209,-104986,-85777,232,11.364411,8.6634741,2.7009368,1.5128239,-8.2682772,-6.7554531,55174,13.68725490196079,20.19117647058822,11,12671821,-51250,144299,110004,34295,19209,-104986,-85777,232,11.364411,8.6634741,2.7009368,1.5128239,-8.2682772,-6.7554531,55174,13.68725490196079,20.19117647058822,11,12671821,-51250,144299,110004,34295,19209,-104986,-85777,232,11.364411,8.6634741,2.7009368,1.5128239,-8.2682772,-6.7554531,55174,13.68725490196079,20.19117647058822,11,12671821,-51250,144299,110004,34295,19209,-104986,-85777,232,11.364411,8.6634741,2.7009368,1.5128239,-8.2682772,-6.7554531,55174,13.68725490196079,20.19117647058822,11,12671821,-51250,144299,110004,34295,19209,-104986,-85777,232,11.364411,8.6634741,2.7009368,1.5128239,-8.2682772,-6.7554531,55174
3,East North Central,2,Midwest,IN,18,Indiana,2017,20.5,31.4,36.2,38,39.3,33.3,10,15.7,21.8,36.8,52.2,62.8,,2.4,5.2,12.1,19.7,24.4,12.95978260869566,18.86521739130435,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,12.95978260869566,18.86521739130435,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,12.95978260869566,18.86521739130435,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,12.95978260869566,18.86521739130435,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,12.95978260869566,18.86521739130435,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830,12.95978260869566,18.86521739130435,11.20000000000002,6658078,23774,82268,65300,16968,8861,-1877,6984,-178,12.378218,9.8251762,2.5530412,1.3332449,-.28241742,1.0508275,47830
3,East North Central,2,Midwest,IN,18,Indiana,2018,22.6,31.8,38,40.6,37.6,32.6,,,,,,,,,,,,,12.95978260869566,18.86521739130435,11.20000000000002,6695497,37419,81801,63233,18568,14959,4044,19003,-152,12.251551,9.4705725,2.7809782,2.2404487,.60568053,2.8461292,49226,12.95978260869566,18.86521739130435,11.20000000000002,6695497,37419,81801,63233,18568,14959,4044,19003,-152,12.251551,9.4705725,2.7809782,2.2404487,.60568053,2.8461292,49226,12.95978260869566,18.86521739130435,11.20000000000002,6695497,37419,81801,63233,18568,14959,4044,19003,-152,12.251551,9.4705725,2.7809782,2.2404487,.60568053,2.8461292,49226,12.95978260869566,18.86521739130435,11.20000000000002,6695497,37419,81801,63233,18568,14959,4044,19003,-152,12.251551,9.4705725,2.7809782,2.2404487,.60568053,2.8461292,49226,12.95978260869566,18.86521739130435,11.20000000000002,6695497,37419,81801,63233,18568,14959,4044,19003,-152,12.251551,9.4705725,2.7809782,2.2404487,.60568053,2.8461292,49226,12.95978260869566,18.86521739130435,11.20000000000002,6695497,37419,81801,63233,18568,14959,4044,19003,-152,12.251551,9.4705725,2.7809782,2.2404487,.60568053,2.8461292,49226
3,East North Central,2,Midwest,IN,18,Indiana,2019,25.1,35.2,37.4,39.4,39.7,33.6,9,13.7,23.3,35.6,50.5,62.9,,3,7.1,12.1,19.2,25.8,12.95978260869566,18.86521739130435,11.20000000000002,6732219,36722,80711,62175,18536,14379,3997,18376,-190,12.021553,9.2606964,2.7608566,2.1416895,.59533578,2.7370255,50158,12.95978260869566,18.86521739130435,11.20000000000002,6732219,36722,80711,62175,18536,14379,3997,18376,-190,12.021553,9.2606964,2.7608566,2.1416895,.59533578,2.7370255,50158,12.95978260869566,18.86521739130435,11.20000000000002,6732219,36722,80711,62175,18536,14379,3997,18376,-190,12.021553,9.2606964,2.7608566,2.1416895,.59533578,2.7370255,50158,12.95978260869566,18.86521739130435,11.20000000000002,6732219,36722,80711,62175,18536,14379,3997,18376,-190,12.021553,9.2606964,2.7608566,2.1416895,.59533578,2.7370255,50158,12.95978260869566,18.86521739130435,11.20000000000002,6732219,36722,80711,62175,18536,14379,3997,18376,-190,12.021553,9.2606964,2.7608566,2.1416895,.59533578,2.7370255,50158,12.95978260869566,18.86521739130435,11.20000000000002,6732219,36722,80711,62175,18536,14379,3997,18376,-190,12.021553,9.2606964,2.7608566,2.1416895,.59533578,2.7370255,50158
3,East North Central,2,Midwest,MI,26,Michigan,2017,18.1,28.9,35.5,37.8,37.2,32.4,8.199999999999999,15.7,21.1,34.3,48.8,62.5,,,4.1,11.2,17.1,23.8,15.51686746987952,23.49277108433736,13.6,9973114,22543,112565,97505,15060,20952,-13172,7780,-297,11.299617,9.7878475,1.5117686,2.1032255,-1.3222454,.78098005,46941,15.51686746987952,23.49277108433736,13.6,9973114,22543,112565,97505,15060,20952,-13172,7780,-297,11.299617,9.7878475,1.5117686,2.1032255,-1.3222454,.78098005,46941,15.51686746987952,23.49277108433736,13.6,9973114,22543,112565,97505,15060,20952,-13172,7780,-297,11.299617,9.7878475,1.5117686,2.1032255,-1.3222454,.78098005,46941,15.51686746987952,23.49277108433736,13.6,9973114,22543,112565,97505,15060,20952,-13172,7780,-297,11.299617,9.7878475,1.5117686,2.1032255,-1.3222454,.78098005,46941,15.51686746987952,23.49277108433736,13.6,9973114,22543,112565,97505,15060,20952,-13172,7780,-297,11.299617,9.7878475,1.5117686,2.1032255,-1.3222454,.78098005,46941,15.51686746987952,23.49277108433736,13.6,9973114,22543,112565,97505,15060,20952,-13172,7780,-297,11.299617,9.7878475,1.5117686,2.1032255,-1.3222454,.78098005,46941
3,East North Central,2,Midwest,MI,26,Michigan,2018,18.9,31.4,35.7,38.9,37.7,32.3,,,,,,,,,,,,,15.51686746987952,23.49277108433736,13.6,9984072,10958,110376,96260,14116,13645,-16639,-2994,-164,11.061279,9.6466503,1.4146283,1.3674272,-1.6674695,-.3000423,48028,15.51686746987952,23.49277108433736,13.6,9984072,10958,110376,96260,14116,13645,-16639,-2994,-164,11.061279,9.6466503,1.4146283,1.3674272,-1.6674695,-.3000423,48028,15.51686746987952,23.49277108433736,13.6,9984072,10958,110376,96260,14116,13645,-16639,-2994,-164,11.061279,9.6466503,1.4146283,1.3674272,-1.6674695,-.3000423,48028,15.51686746987952,23.49277108433736,13.6,9984072,10958,110376,96260,14116,13645,-16639,-2994,-164,11.061279,9.6466503,1.4146283,1.3674272,-1.6674695,-.3000423,48028,15.51686746987952,23.49277108433736,13.6,9984072,10958,110376,96260,14116,13645,-16639,-2994,-164,11.061279,9.6466503,1.4146283,1.3674272,-1.6674695,-.3000423,48028,15.51686746987952,23.49277108433736,13.6,9984072,10958,110376,96260,14116,13645,-16639,-2994,-164,11.061279,9.6466503,1.4146283,1.3674272,-1.6674695,-.3000423,48028
3,East North Central,2,Midwest,MI,26,Michigan,2019,20,33.9,37.3,43.6,43.1,34.4,6,15.4,22.1,38.9,49.7,59.6,,1.6,5.3,11.6,15.8,23.1,15.51686746987952,23.49277108433736,13.6,9986857,2785,109472,95983,13489,13146,-23670,-10524,-180,10.963136,9.6122723,1.3508636,1.3165137,-2.3704455,-1.053932,48769,15.51686746987952,23.49277108433736,13.6,9986857,2785,109472,95983,13489,13146,-23670,-10524,-180,10.963136,9.6122723,1.3508636,1.3165137,-2.3704455,-1.053932,48769,15.51686746987952,23.49277108433736,13.6,9986857,2785,109472,95983,13489,13146,-23670,-10524,-180,10.963136,9.6122723,1.3508636,1.3165137,-2.3704455,-1.053932,48769,15.51686746987952,23.49277108433736,13.6,9986857,2785,109472,95983,13489,13146,-23670,-10524,-180,10.963136,9.6122723,1.3508636,1.3165137,-2.3704455,-1.053932,48769,15.51686746987952,23.49277108433736,13.6,9986857,2785,109472,95983,13489,13146,-23670,-10524,-180,10.963136,9.6122723,1.3508636,1.3165137,-2.3704455,-1.053932,48769,15.51686746987952,23.49277108433736,13.6,9986857,2785,109472,95983,13489,13146,-23670,-10524,-180,10.963136,9.6122723,1.3508636,1.3165137,-2.3704455,-1.053932,48769
3,East North Central,2,Midwest,OH,39,Ohio,2017,18.9,32.5,38.8,41.7,37.5,30.9,9.9,13.9,22.5,35.6,49.6,59.9,,1.7,6.6,9.5,18.6,22.9,14.09545454545454,20.44772727272727,13.70000000000002,11659650,25280,136909,122177,14732,19217,-8334,10883,-335,11.754863,10.489988,1.264874,1.6499513,-.71554846,.93440288,49859,14.09545454545454,20.44772727272727,13.70000000000002,11659650,25280,136909,122177,14732,19217,-8334,10883,-335,11.754863,10.489988,1.264874,1.6499513,-.71554846,.93440288,49859,14.09545454545454,20.44772727272727,13.70000000000002,11659650,25280,136909,122177,14732,19217,-8334,10883,-335,11.754863,10.489988,1.264874,1.6499513,-.71554846,.93440288,49859,14.09545454545454,20.44772727272727,13.70000000000002,11659650,25280,136909,122177,14732,19217,-8334,10883,-335,11.754863,10.489988,1.264874,1.6499513,-.71554846,.93440288,49859,14.09545454545454,20.44772727272727,13.70000000000002,11659650,25280,136909,122177,14732,19217,-8334,10883,-335,11.754863,10.489988,1.264874,1.6499513,-.71554846,.93440288,49859,14.09545454545454,20.44772727272727,13.70000000000002,11659650,25280,136909,122177,14732,19217,-8334,10883,-335,11.754863,10.489988,1.264874,1.6499513,-.71554846,.93440288,49859
3,East North Central,2,Midwest,OH,39,Ohio,2018,20,31,38.8,38.9,39.2,32.7,,,,,,,,,,,,,14.09545454545454,20.44772727272727,13.70000000000002,11676341,16691,135947,119884,16063,13237,-12281,956,-328,11.651273,10.274601,1.3766718,1.1344708,-1.0525372,.081933528,51108,14.09545454545454,20.44772727272727,13.70000000000002,11676341,16691,135947,119884,16063,13237,-12281,956,-328,11.651273,10.274601,1.3766718,1.1344708,-1.0525372,.081933528,51108,14.09545454545454,20.44772727272727,13.70000000000002,11676341,16691,135947,119884,16063,13237,-12281,956,-328,11.651273,10.274601,1.3766718,1.1344708,-1.0525372,.081933528,51108,14.09545454545454,20.44772727272727,13.70000000000002,11676341,16691,135947,119884,16063,13237,-12281,956,-328,11.651273,10.274601,1.3766718,1.1344708,-1.0525372,.081933528,51108,14.09545454545454,20.44772727272727,13.70000000000002,11676341,16691,135947,119884,16063,13237,-12281,956,-328,11.651273,10.274601,1.3766718,1.1344708,-1.0525372,.081933528,51108,14.09545454545454,20.44772727272727,13.70000000000002,11676341,16691,135947,119884,16063,13237,-12281,956,-328,11.651273,10.274601,1.3766718,1.1344708,-1.0525372,.081933528,51108
3,East North Central,2,Midwest,OH,39,Ohio,2019,20.8,34.4,34.7,39.7,42.2,33.6,10.6,12.9,22.6,35.1,50.7,58.1,,2,4.6,12.1,18.4,24.3,14.09545454545454,20.44772727272727,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,14.09545454545454,20.44772727272727,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,14.09545454545454,20.44772727272727,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,14.09545454545454,20.44772727272727,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,14.09545454545454,20.44772727272727,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910,14.09545454545454,20.44772727272727,13.70000000000002,11689100,12759,134291,117750,16541,9553,-12916,-3363,-419,11.49484,10.078988,1.4158517,.81770337,-1.1055644,-.28786102,51910
3,East North Central,2,Midwest,WI,55,Wisconsin,2017,22.5,30.4,32.6,36.7,39.3,29.1,8.4,14.4,18.4,27.2,43.2,57.3,,,6.7,8.800000000000001,11.8,18.6,11.86666666666666,17.1875,14.89999999999999,5790186,17558,65943,52403,13540,7680,-3460,4220,-202,11.406047,9.0640564,2.3419905,1.3283963,-.59847021,.72992611,50490,11.86666666666666,17.1875,14.89999999999999,5790186,17558,65943,52403,13540,7680,-3460,4220,-202,11.406047,9.0640564,2.3419905,1.3283963,-.59847021,.72992611,50490,11.86666666666666,17.1875,14.89999999999999,5790186,17558,65943,52403,13540,7680,-3460,4220,-202,11.406047,9.0640564,2.3419905,1.3283963,-.59847021,.72992611,50490,11.86666666666666,17.1875,14.89999999999999,5790186,17558,65943,52403,13540,7680,-3460,4220,-202,11.406047,9.0640564,2.3419905,1.3283963,-.59847021,.72992611,50490,11.86666666666666,17.1875,14.89999999999999,5790186,17558,65943,52403,13540,7680,-3460,4220,-202,11.406047,9.0640564,2.3419905,1.3283963,-.59847021,.72992611,50490,11.86666666666666,17.1875,14.89999999999999,5790186,17558,65943,52403,13540,7680,-3460,4220,-202,11.406047,9.0640564,2.3419905,1.3283963,-.59847021,.72992611,50490
3,East North Central,2,Midwest,WI,55,Wisconsin,2018,24.3,34.4,34.8,33.5,36.1,28.4,,,,,,,,,,,,,11.86666666666666,17.1875,14.89999999999999,5807406,17220,64194,51254,12940,5296,-871,4425,-145,11.07023,8.8387318,2.2314978,.91329306,-.1502036,.76308942,52126,11.86666666666666,17.1875,14.89999999999999,5807406,17220,64194,51254,12940,5296,-871,4425,-145,11.07023,8.8387318,2.2314978,.91329306,-.1502036,.76308942,52126,11.86666666666666,17.1875,14.89999999999999,5807406,17220,64194,51254,12940,5296,-871,4425,-145,11.07023,8.8387318,2.2314978,.91329306,-.1502036,.76308942,52126,11.86666666666666,17.1875,14.89999999999999,5807406,17220,64194,51254,12940,5296,-871,4425,-145,11.07023,8.8387318,2.2314978,.91329306,-.1502036,.76308942,52126,11.86666666666666,17.1875,14.89999999999999,5807406,17220,64194,51254,12940,5296,-871,4425,-145,11.07023,8.8387318,2.2314978,.91329306,-.1502036,.76308942,52126,11.86666666666666,17.1875,14.89999999999999,5807406,17220,64194,51254,12940,5296,-871,4425,-145,11.07023,8.8387318,2.2314978,.91329306,-.1502036,.76308942,52126
